page_id,page_title,view_count,protection_status,page_length,edit_count,page_watchers,page_watchers_recent_edits,page_views_past_30days,page_id_scrapped,redirects,recent_number_of_edits,number_distinct_authors,number_categories
25459,Rocky Mountains,5535875,sysop,48157,4712,352,36,52361,25459,19,3,3,24
60832,Hatshepsut,3133240,sysop,60793,5454,426,34,28774,60832,30,9,3,24
2696891,Charlotte's Web (2006 film),1178755,sysop,21954,1065,89,7,14454,2696891,1,4,4,24
11038318,Methamphetamine,12550508,autoconfirmed,135966,9745,978,64,123815,11038318,79,4,4,24
1038594,Ameesha Patel,4546163,autoconfirmed,56643,2360,88,2,58122,1038594,4,7,4,24
1573838,Birdman (rapper),4848897,sysop,36566,6752,202,17,42612,1573838,23,6,6,24
1024181,Carlos Tevez,6061062,autoconfirmed,115046,6545,139,9,83685,1024181,7,10,6,24
148703,Duran Duran,6156869,sysop,100107,5749,331,32,94510,148703,7,22,14,24
46216,Israeli–Palestinian conflict,9667702,extendedconfirmed,189273,8061,859,112,73087,46216,66,11,1,25
10772350,History,6784519,autoconfirmed,84329,6550,969,82,59445,10772350,31,5,4,25
11042,Fat,3373256,autoconfirmed,136355,5158,299,29,30150,11042,113,16,6,25
1291598,List of best-selling music artists,14398998,extendedconfirmed,328044,22049,1025,69,151244,1291598,32,114,6,25
18582230,Methane,4871391,sysop,62332,4131,396,41,35826,18582230,17,10,7,25
11315,Friends,29533499,autoconfirmed,178786,14248,1058,84,307101,11315,45,12,9,25
37398,The Walt Disney Company,14809007,sysop,137348,11253,1050,122,189240,37398,46,34,23,25
241405,State of Palestine,14085482,extendedconfirmed,118984,4404,635,138,150918,241405,37,1,1,26
19230789,Amun,2844497,sysop,34152,2030,401,41,30760,19230789,42,1,1,26
11299,Fox,6654314,autoconfirmed,38132,5051,388,28,61315,11299,18,2,2,26
10568,Association football,14845120,autoconfirmed,89957,10327,1344,98,255336,10568,57,2,2,26
102690,Adam Sandler,24993509,autoconfirmed,33952,6701,752,60,252176,102690,13,3,3,26
11447,Flag of the United States,13086559,autoconfirmed,124466,7300,624,66,130311,11447,65,4,3,26
105219,Cancer,11479660,autoconfirmed,177954,6477,1253,56,85726,105219,40,4,4,26
672766,Bangladesh Liberation War,3579902,extendedconfirmed,117406,4285,405,48,51880,672766,49,7,4,26
20423,Malaria,9195389,sysop,187588,6426,551,39,66131,20423,29,10,9,26
240390,Fernando Alonso,5058797,sysop,196880,5717,176,30,162874,240390,6,111,18,26
11185,Feminism,10416233,autoconfirmed,179447,9989,1306,82,85214,11185,21,5,5,27
24113,President of the United States,30980561,extendedconfirmed,155493,10688,1669,168,233559,24113,90,6,6,27
19230767,Odin,9624700,sysop,72786,4647,831,98,114695,19230767,56,17,8,27
29328,Six-Day War,9301478,extendedconfirmed,197347,6856,786,68,79463,29328,58,10,9,27
102490,Dell,8882397,sysop,136037,8484,516,32,63328,102490,40,11,9,27
21950,Khyber Pakhtunkhwa,2707278,sysop,107469,4740,209,22,50799,21950,107,27,15,27
321956,List of common misconceptions,6229998,sysop,375569,10719,1875,186,84512,321956,36,23,17,27
80103,Coldplay,13255097,sysop,182805,12834,1048,64,134628,80103,15,71,28,27
80777,Kurdistan,4564496,extendedconfirmed,61624,4592,422,41,47478,80777,39,0,0,28
40316,Kurdish languages,1238475,extendedconfirmed,42668,3240,249,26,19012,40316,25,2,1,28
15123,Israeli settlement,1558288,extendedconfirmed,213914,4932,355,46,12124,15123,21,5,4,28
25613,Racism,7605178,extendedconfirmed,181659,12723,1212,89,70458,25613,47,7,7,28
31988866,Mufaddal Saifuddin,602992,sysop,88838,3046,94,9,6449,31988866,11,9,8,28
17068,Kurds,6365724,extendedconfirmed,172230,8008,890,58,66527,17068,57,15,8,28
44132,Ramallah,1505129,extendedconfirmed,74146,1307,150,25,13891,44132,9,0,0,29
2006,Auschwitz concentration camp,12461562,extendedconfirmed,181812,5877,688,76,116802,2006,41,1,1,29
1117939,Fernando Torres,9325370,autoconfirmed,125476,10688,277,13,101289,1117939,4,3,1,29
3030955,Kashmir conflict,5054470,extendedconfirmed,325176,5866,415,29,34283,3030955,44,3,2,29
302602,Wolverine (character),10199055,sysop,170918,10743,788,32,52543,302602,24,9,2,29
38584582,Mandatory Palestine,3340555,extendedconfirmed,138691,3662,538,67,36784,38584582,11,3,3,29
12330092,Girls' Generation,8336903,sysop,173036,14382,491,37,87722,12330092,40,18,13,29
492331,Arab citizens of Israel,1405240,extendedconfirmed,222257,4974,310,35,14325,492331,35,1,1,30
322375,Phyllis Schlafly,4418334,sysop,53909,2315,213,16,25929,322375,9,2,2,30
4246,Bollywood,11163083,extendedconfirmed,169966,7015,488,20,83883,4246,39,3,2,30
38577,Hebron,1671859,extendedconfirmed,192018,3988,275,30,16312,38577,14,7,2,30
70101,National Rifle Association,4437634,sysop,185148,5405,446,49,17990,70101,23,5,5,30
7960202,Arab–Israeli conflict,2463074,extendedconfirmed,103338,6006,844,50,20537,7960202,42,7,5,30
36197,1948 Arab–Israeli War,4248694,extendedconfirmed,187689,6373,554,51,38665,36197,17,11,6,30
13076,Gordon Brown,5459768,sysop,138103,6884,393,36,51783,13076,15,8,8,30
21217,Native Americans in the United States,13941267,sysop,298655,13064,1431,121,151867,21217,52,30,17,30
17238662,Grenada,7689889,sysop,76457,3283,326,36,132503,17238662,16,30,18,30
51075331,2016_Nice_truck_attack,588590,sysop,106847,3746,209,33,18023,51075331,18,0,0,31
113746,Sean Penn,16640308,autoconfirmed,58268,3031,366,34,318061,113746,7,1,1,31
1031793,Didier Drogba,8161330,autoconfirmed,166191,7419,233,11,105140,1031793,7,1,1,31
65220,Nagorno-Karabakh,3139151,extendedconfirmed,66186,5202,349,31,24629,65220,48,1,1,31
10646,Food,7233617,autoconfirmed,110285,4709,552,44,92518,10646,22,3,1,31
1078,Antisemitism,8863293,autoconfirmed,257304,10888,1333,114,78572,1078,77,5,5,31
1127442,Mohammed Burhanuddin,377526,autoconfirmed,86424,2319,83,9,4071,1127442,6,12,9,31
45246,Korn,6770977,sysop,153864,14442,710,39,116579,45246,25,12,10,31
8242057,Blink-182,11085385,sysop,114747,16726,722,39,182898,8242057,29,15,11,31
302972,Old City (Jerusalem),1350722,extendedconfirmed,36613,1332,276,28,10306,302972,13,0,0,32
58568,Suez Crisis,7585527,extendedconfirmed,258740,4867,587,70,64204,58568,54,10,5,32
19729548,Millard Fillmore,4784194,sysop,104467,5199,269,39,48246,19729548,16,6,6,32
52726,Green Day,10795404,sysop,139378,14992,1128,55,147632,52726,30,19,17,32
11521084,Cassandra Clare,1738452,autoconfirmed,24702,719,108,6,18372,11521084,4,2,1,33
102724,Kyrgyz people,883195,autoconfirmed,42420,1194,131,18,17947,102724,24,2,2,33
1114732,Palestine (region),3191399,extendedconfirmed,111362,5726,766,53,23867,1114732,13,6,5,33
11127,Federal Bureau of Investigation,8977583,autoconfirmed,116756,4927,1005,88,82688,11127,46,10,6,33
25276055,Ariana Grande,56316780,extendedconfirmed,205230,9723,1478,144,515493,25276055,20,9,7,33
2110323,Rihanna,32156514,extendedconfirmed,220684,16804,1609,105,429600,2110323,35,13,9,33
21736,Nazi Party,8369078,extendedconfirmed,116842,5510,724,80,118752,21736,42,2,2,34
84508,Josef Mengele,13728277,sysop,54650,6398,685,56,169105,84508,19,5,5,34
6844407,Selena Gomez,35149331,extendedconfirmed,162079,10305,1695,91,382551,6844407,19,7,6,34
15777,Joseph Goebbels,10854061,sysop,96274,5967,573,67,160904,15777,31,22,20,34
371248,Prussia,10727917,sysop,88592,3792,595,58,105187,371248,20,4,4,35
12520860,Demi Lovato,30892328,extendedconfirmed,179727,9111,1144,105,261855,12520860,26,23,10,35
1150748,Bhagat Singh,11610637,autoconfirmed,98097,6129,417,34,107582,1150748,14,12,12,35
271409,Northern Cyprus,3248546,extendedconfirmed,138859,7808,438,46,61088,271409,45,1,1,36
101942,Child labour,5902428,autoconfirmed,132612,4876,262,12,30261,101942,23,3,2,36
10024,MDMA,14237182,autoconfirmed,138694,10888,851,75,119638,10024,50,8,5,36
21615,Nostradamus,8817188,sysop,49654,6560,857,45,85151,21615,32,8,8,36
9356,El Salvador,7709328,sysop,145949,10490,440,45,112688,9356,21,10,8,36
28504,San Diego,7708816,sysop,194827,7990,566,56,79239,28504,38,12,9,36
17020605,John Cabot,2516672,sysop,53549,6664,272,30,13668,17020605,9,3,3,37
13913,Hamas,7765224,extendedconfirmed,349173,11577,1151,104,57297,13913,34,10,7,37
20609622,Babylon,9908049,sysop,85375,3798,869,79,126651,20609622,14,16,9,37
11217925,Paris Hilton,17034004,autoconfirmed,216742,13271,978,44,308139,11217925,30,13,10,37
56615,Bangkok,7112235,sysop,168444,8213,392,46,68076,56615,47,29,14,37
24324,Palestine Liberation Organization,2348609,extendedconfirmed,73628,3188,329,32,28541,24324,19,1,1,38
24093,Palestinian National Authority,1401722,extendedconfirmed,136761,2761,283,34,12341,24093,21,1,1,38
1038,Aarhus,1592884,autoconfirmed,201271,3818,121,11,15829,1038,14,3,2,38
13919,Hezbollah,7518738,extendedconfirmed,233795,11031,1414,60,67668,13919,47,6,6,38
1092923,Google,77682904,autoconfirmed,198008,12412,3742,195,1467415,1092923,66,17,10,38
21021,Mecca,8293003,sysop,100514,7084,607,62,87662,21021,35,27,15,38
169941,Merle Haggard,6425836,sysop,102126,2359,217,18,50465,169941,6,2,2,39
23267,Palestinians,3589878,extendedconfirmed,207288,8392,526,44,29219,23267,34,6,4,39
11461,Francis Crick,1933933,autoconfirmed,109270,3654,311,22,15394,11461,6,3,3,40
13394,Honduras,7070874,extendedconfirmed,123182,7373,399,38,84083,13394,15,12,3,40
44112,John Dalton,2985428,sysop,44337,4430,266,35,15371,44112,10,4,4,40
19323,Middle East,10065592,extendedconfirmed,70768,4510,698,55,118165,19323,28,12,6,40
28249265,Bitcoin,39952739,extendedconfirmed,211994,16641,1822,200,362367,28249265,53,9,8,41
34276,Yom Kippur War,6901644,extendedconfirmed,272645,6318,696,51,70098,34276,61,11,10,41
145422,Joe Biden,65254841,extendedconfirmed,301654,9612,1231,374,603082,145422,117,49,28,41
25869317,Mercosur,1770104,unprotected,90427,1785,194,20,12488,25869317,18,0,0,42
18945005,Akbar,10650603,extendedconfirmed,143249,6931,467,32,169691,18945005,33,4,4,42
43243199,2014_Gaza_War,234813,extendedconfirmed,297731,7458,323,33,6326,43243199,47,5,4,42
649861,Muhammad ibn Musa al-Khwarizmi,1830220,sysop,65770,3996,542,34,21028,649861,93,8,7,42
34484,Zionism,8203882,extendedconfirmed,184955,9074,1326,100,62882,34484,24,5,5,43
197522,B. R. Ambedkar,17698298,extendedconfirmed,120147,6296,627,51,234180,197522,31,11,8,43
11033,Frederick Douglass,11595924,autoconfirmed,160333,4460,750,73,74290,11033,17,15,10,43
25428,Roman Polanski,19258666,sysop,144522,6425,553,47,329646,25428,11,11,11,43
53395,Harry Houdini,9266340,sysop,105265,8167,616,49,93434,53395,18,21,12,43
1095706,Jesus,25835526,autoconfirmed,258709,30929,3409,229,296954,1095706,115,41,23,43
33209,West Bank,5491006,extendedconfirmed,182283,4458,501,44,42631,33209,34,1,1,44
48569,Shimon Peres,3010325,extendedconfirmed,86237,2614,271,20,22987,48569,7,12,8,44
30027,Tycho Brahe,2770390,sysop,92799,4328,349,40,24552,30027,13,9,8,45
202354,Vietnam,20546409,extendedconfirmed,313500,10462,1221,100,236910,202354,46,9,8,45
11125639,Turkey,27534434,autoconfirmed,265181,21310,1642,152,415798,11125639,36,20,16,45
444222,Narendra Modi,31206468,extendedconfirmed,277937,10161,1096,107,318940,444222,40,24,16,45
7515865,Golan Heights,3830876,extendedconfirmed,146544,4407,418,33,28704,7515865,19,2,2,46
34289,Yasser Arafat,4785003,extendedconfirmed,129643,7292,777,45,48357,34289,27,2,2,46
11508,Francis Drake,5427619,autoconfirmed,83276,5983,407,44,52815,11508,9,12,5,47
5520,Cocos (Keeling) Islands,1979816,sysop,72535,1530,193,22,25709,5520,68,9,6,47
12787,Geoffrey Chaucer,4448068,sysop,69387,3118,580,63,46440,12787,13,15,4,48
159275,Emily Dickinson,6958642,sysop,88671,5079,445,41,72591,159275,11,4,4,49
4848272,Donald Trump,510613501,extendedconfirmed,425662,36545,3275,452,611000,4848272,111,146,43,49
4637590,Bob Dylan,24756098,sysop,247194,16921,1412,100,262627,4637590,34,22,12,50
2983,Austria-Hungary,8269063,sysop,254371,6108,620,94,114050,2983,50,56,14,50
32917,Walt Disney,23262570,extendedconfirmed,105640,7739,1268,74,244335,32917,20,3,2,51
25955086,Jews,13213285,extendedconfirmed,175662,10396,1613,124,124118,25955086,30,3,3,51
14995351,Michael Jackson,53078122,extendedconfirmed,243296,31566,3060,178,643500,14995351,74,20,11,51
18934,Muhammad,23728902,extendedconfirmed,188209,20630,2550,166,269637,18934,98,19,12,52
8087628,Egypt,19201917,extendedconfirmed,239433,10894,1542,96,223183,8087628,41,4,3,53
170691,Peru,10747907,sysop,144269,11811,886,71,155359,170691,19,48,30,53
11015252,Vladimir Lenin,15715202,autoconfirmed,192837,11556,1348,112,198313,11015252,43,7,4,54
10410626,John Adams,14860198,autoconfirmed,178606,10719,741,69,149209,10410626,22,11,6,54
20238168,14th_Dalai_Lama,7974027,sysop,178597,6762,635,54,110268,20238168,42,28,12,54
14533,India,72957075,extendedconfirmed,305398,26157,4750,297,1213732,14533,47,19,14,55
10979,Franklin D. Roosevelt,33774785,autoconfirmed,185991,11321,1573,138,341510,10979,43,10,7,56
100127,Florence Nightingale,8121102,autoconfirmed,117589,6338,578,43,68157,100127,9,11,2,57
19291,Morocco,17488785,extendedconfirmed,147377,9043,799,86,214109,19291,43,3,3,57
26033941,Julian Assange,15564742,sysop,243609,10194,1043,121,130889,26033941,23,66,25,58
10823,Frédéric Chopin,6970088,autoconfirmed,121371,11176,708,78,69614,10823,38,0,0,59
5042481,Cuba,16009319,sysop,224312,13902,1174,91,463060,5042481,23,128,65,59
2731583,Adolf Hitler,56231743,extendedconfirmed,171069,27067,3281,223,624006,2731583,55,33,14,61
23235,Pakistan,31464013,extendedconfirmed,390147,19139,1726,116,445637,23235,89,34,18,61
9334,Ecuador,9044931,sysop,185520,11373,466,57,99437,9334,24,22,16,63
16043,Jerusalem,14058071,extendedconfirmed,269743,12156,1406,96,120049,16043,63,5,5,64
3966054,Mexico,24314642,extendedconfirmed,317225,15575,1426,110,299475,3966054,51,31,12,64
9282173,Israel,36833818,extendedconfirmed,361594,20329,2470,228,327091,9282173,44,10,4,71
21490957,Thomas Aquinas,5713840,sysop,126871,6019,897,83,54228,21490957,41,4,4,78
3794087,EGABTR,9554,unprotected,4321,19,25,50.79,70,3794087,0,0,0,78
10913591,Terpsitone,29299,unprotected,1102,30,25,50.79,247,10913591,0,0,0,78
22836451,Sopwith Grasshopper,14292,unprotected,2955,22,25,50.79,89,22836451,0,0,0,78
25601121,Canadian Unitarians for Social Justice,9971,unprotected,2245,27,25,50.79,17,25601121,0,0,0,78
26629652,CUWS,2431,unprotected,224,7,25,50.79,11,26629652,0,0,0,78
30318916,1956 Emperor's Cup,7683,unprotected,1470,8,25,50.79,3,30318916,0,0,0,78
31858060,2011_MotoGP_Season,504,sysop,54,103,25,50.79,1,31858060,0,0,0,78
31867818,The Square Circle,11820,unprotected,4629,22,25,50.79,168,31867818,0,0,0,78
34484872,2012_MotoGP_Season,2400,sysop,54,2,25,50.79,8,34484872,0,0,0,78
35742298,2012_Stanley_Cup_final,413,sysop,37,2,25,50.79,0,35742298,0,0,0,78
40050862,Bard Rasun,804,unprotected,122,2,25,50.79,0,40050862,0,0,0,78
44574268,2011_Libyan_Civil_War,594202,sysop,52,4,308,15,5843,44574268,0,0,0,78
45223499,Julie Foucher,126553,unprotected,12539,49,25,50.79,690,45223499,0,0,0,78
48741993,2015_Baltimore_unrest,1527,sysop,53,1,63,30,3,48741993,0,0,0,78
48750897,Favonian,3345,sysop,45,5,25,50.79,26,48750897,0,0,0,78
28778424,William Richmond (physician),2353,unprotected,59,1,25,50.79,1,51422431,0,0,0,78
10039332,Consol Energy Center,219824,autoconfirmed,46,1,25,50.79,398,51862330,0,0,0,78
52131997,2016_Jerusalem_shooting,1285,extendedconfirmed,60,1,25,50.79,2,52131997,0,0,0,78
18342008,"Carlos, Duke of Parma",241878,unprotected,59,1,25,50.79,2424,52782565,0,0,0,78
11236,Fart,825646,autoconfirmed,24,5,163,5,2123,52797082,0,0,0,78
53159627,2015_Gush_Etzion_Junction_shooting,10617,extendedconfirmed,63,1,25,50.79,13,53159627,0,0,0,78
4176378,Joaquín Guzmán,7198866,sysop,58,1,209,57,4706,53266713,0,0,0,78
42077406,Ministry of Ports and Shipping (Pakistan),9716,unprotected,59,2,25,50.79,1,53652369,0,0,0,78
2337719,List of Total Nonstop Action Wrestling personnel,2296048,sysop,65,3,137,9,602,53703583,0,0,0,78
53708429,2017_Umm_al-Hiran_attack,3128,extendedconfirmed,68,2,25,50.79,1,53708429,0,0,0,78
54017850,2017_Stanley_Cup_final,779,sysop,69,2,25,50.79,0,54017850,0,0,0,78
10445381,Calvin Goddard (ballistics),53002,autoconfirmed,52,1,25,50.79,23,55469087,0,0,0,78
8041064,2wo,79464,unprotected,47,1,25,50.79,294,56546778,0,0,0,78
48373232,2013 Tajik Cup,4675,unprotected,50,1,25,50.79,4,56675760,0,0,0,78
56995579,2017_Parsons_Green_bombing,129174,sysop,58,2,44,22,17,56995579,0,0,0,78
56995590,2018_Land_Day_massacre,1785,extendedconfirmed,63,9,25,50.79,0,56995590,0,0,0,78
57048238,2018_Land_Day_incidents,48414,extendedconfirmed,63,6,25,50.79,0,57048238,0,0,0,78
57390538,2018_Stanley_Cup_final,148,sysop,69,2,25,50.79,0,57390538,0,0,0,78
1205872,Halo (series),4345535,sysop,47,1,443,43,12080,57657533,0,0,0,78
57894402,2018_Gaza_border_clashes,920,extendedconfirmed,63,3,98,29,1,57894402,0,0,0,78
57896178,1948_Palestinian_expulsion_from_Lydda_and_Ramle,693,extendedconfirmed,75,1,154,41,0,57896178,0,0,0,78
57944662,2018_Gaza-Israel_conflict,3931,extendedconfirmed,63,4,25,50.79,6,57944662,0,0,0,78
58042748,1919_Austrian_Constitutional_Assembly_election,2779,sysop,74,3,25,50.79,78,58042748,0,0,0,78
58155879,1947-49_Palestine_war,2328,extendedconfirmed,56,2,190,50,85,58155879,0,0,0,78
10407205,Days of Our Lives cast members,2356364,autoconfirmed,69,1,102,57,890,59351110,0,0,0,78
11578887,General Hospital cast members,1564023,autoconfirmed,68,1,112,65,628,59351114,0,0,0,78
10816091,BloodRayne (franchise),78732,autoconfirmed,41,2,25,50.79,49,59520441,0,0,0,78
46456843,EyeOpener (U.S. TV program),36453,unprotected,63,2,25,50.79,16,59817878,0,0,0,78
49731332,30th Japan Academy Prize,9617,unprotected,60,1,25,50.79,3,61909972,0,0,0,78
62034133,2019_Rojava_offensive,139828,sysop,78,1,47,47,50,62034133,0,0,0,78
10160866,List of Canadian inventions,504283,autoconfirmed,74,1,25,50.79,58,62162486,0,0,0,78
3624191,Palestinian,93381,extendedconfirmed,26,3,80,7,372,67547457,0,0,0,78
1058843,Loge,38318,autoconfirmed,967,108,25,50.79,220,1058843,1,0,0,78
2125222,Lautari,4085,unprotected,134,5,25,50.79,11,2125222,1,0,0,78
4257131,Melissopetra,1543,unprotected,292,7,25,50.79,1,4257131,1,0,0,78
12131053,Archibald Currie (Canadian politician),3964,unprotected,2091,18,25,50.79,8,12131053,1,0,0,78
14987042,Fayette Township,1711,unprotected,452,6,25,50.79,2,14987042,1,0,0,78
22269627,Pieri's formula,15032,unprotected,1847,15,25,50.79,123,22269627,1,0,0,78
29084654,Diamond Ranch,2084,unprotected,367,3,25,50.79,1,29084654,1,0,0,78
29206249,Justice Burke,2851,unprotected,1130,19,25,50.79,6,29206249,1,0,0,78
42835171,Cat Creek,5859,extendedconfirmed,413,45,25,50.79,15,42835171,1,0,0,78
44212120,2015_BWF_Super_Series,143773,sysop,21613,431,25,50.79,269,44212120,1,0,0,78
44250125,Dolu,10927,unprotected,456,10,25,50.79,21,44250125,1,0,0,78
44552032,2016_BWF_Super_Series,246054,sysop,21513,547,25,50.79,377,44552032,1,0,0,78
49654498,Celeste Kaplan,5374,unprotected,5643,39,25,50.79,15,49654498,1,0,0,78
6728128,Homespun,20983,unprotected,1223,14,25,50.79,114,52377967,1,0,0,78
27222762,Tsutomu Matsuda,3481,unprotected,208,4,25,50.79,2,57649407,1,0,0,78
9582851,Dáinn (Norse dwarf),43200,unprotected,2462,21,25,50.79,659,9582851,2,0,0,78
18060536,"Toéssin, Bam",1303,unprotected,320,3,25,50.79,0,18060536,2,0,0,78
19196206,Douchebag,393472,extendedconfirmed,351,203,65,15,1407,19196206,2,0,0,78
22989599,Kempf,12456,unprotected,403,18,25,50.79,104,22989599,2,0,0,78
43360752,Jacob Jacobs,5248,unprotected,258,6,25,50.79,56,43360752,2,0,0,78
1104035,Boob,611925,autoconfirmed,1153,237,37,7,5560,1104035,3,0,0,78
3732486,Quantum mirage,36815,unprotected,4927,63,25,50.79,222,3732486,3,0,0,78
7959206,Espagne,49321,unprotected,534,15,25,50.79,274,7959206,3,0,0,78
11330163,List of dubstep musicians,323522,autoconfirmed,17401,3939,60,50.79,2315,11330163,3,0,0,78
14303581,PRKCQ,32057,unprotected,19033,75,25,50.79,141,14303581,3,0,0,78
2243595,Sati,138747,sysop,1864,195,25,50.79,641,2243595,4,0,0,78
33226559,Kim Dae-jin,2578,unprotected,159,8,25,50.79,1,33226559,4,0,0,78
61601471,2019_Beirut_drone_crash,20610,extendedconfirmed,8813,148,25,50.79,148,61601471,5,0,0,78
113525,Dick,806461,autoconfirmed,1505,1102,103,17,8702,113525,6,0,0,78
1034769,Ugly,146342,autoconfirmed,1590,426,34,2,576,1034769,6,0,0,78
1103839,List of Freemasons,1671146,autoconfirmed,2319,4734,199,13,14562,1103839,6,0,0,78
11089416,Test,46190476,autoconfirmed,2608,1174,136,16,25522,11089416,8,0,0,78
43101951,2016_Taiwanese_general_election,23126,sysop,5575,749,44,2,250,43101951,13,0,0,78
222564,ISO 3166-2:CA,271376,unprotected,4332,123,25,50.79,1632,222564,14,0,0,78
10468424,Blah,101717,autoconfirmed,2083,422,97,5,315,10468424,16,0,0,78
15580374,Main Page,38902600027,sysop,3508,4247,116850,5592,165754137,15580374,57,0,0,78
5482190,Dan Sikes,28302,unprotected,13221,123,25,50.79,182,5482190,0,1,1,78
1017610,Dido (disambiguation),84719,autoconfirmed,1648,171,82,8,937,1017610,1,1,1,78
40792858,2013–14 MŠK Žilina season,3325,unprotected,4803,11,25,50.79,9,40792858,3,1,1,78
23943,Palestine,4703470,extendedconfirmed,3540,1799,695,27,9971,23943,25,1,1,78
14531947,Politics of Anhui,44043,unprotected,3579,64,25,50.79,35,14531947,3,2,1,78
22946653,Shraddha Kapoor,12873852,extendedconfirmed,101189,4730,253,10,105317,22946653,3,2,2,78
46945,2013,1369235,sysop,58954,5337,177,17,6957,46945,57,6,5,78
48630,2014,1661173,sysop,57444,5838,170,21,7753,48630,21,17,6,78
11014515,List of ethnic slurs,12172990,autoconfirmed,209620,14624,3809,99,284190,11014515,114,18,14,78
